review_priority,project_id,pin,construction_year,ward_pair,distance_to_boundary_ft,within_500ft,review_address,target_cards,target_card_numbers,target_classes,card_units_min,card_units_max,all_cards_single_unit,any_card_multifamily,final_units,final_building_sqft,land_sqft,site_units_exceed_one,building_type_rule,current_footprints,current_footprints_near_construction,current_footprint_area_sum,permit_addresses,permit_unit_values,current_parcels,current_noncondo_parcels,current_condo_pins,distinct_current_addresses,successor_addresses,current_noncondo_assessor_units,current_noncondo_assessor_building_sqft,successor_sqft_ratio,internal_evidence,adjudication_reason,adjudication_confidence,google_maps_url,google_search_query,review_status,google_visual_type,external_structure_class,multifamily_disposition,external_building_count,external_unit_count,external_building_sqft,source_1_url,source_2_url,supports_building_type,supports_final_units,reviewer_notes,review_date
2,residential_multicard_14301010390000,14301010390000,2021,32_33,397.9146529649424,TRUE,3118 N CLYBOURN AVE,2,1/2,211,6,6,FALSE,TRUE,12,24812,12640,TRUE,multifamily_building,1,0,8720.749999920372,3122 N CLYBOURN AVE,6,1,1,0,1,3118 N CLYBOURN AVE,12,24812,1,successor_total_matches,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=3118%20N%20CLYBOURN%20AVE%20Chicago%20IL,"""3118 N CLYBOURN AVE"" Chicago ""14301010390000""",complete,two_adjacent_six_unit_apartment_buildings,multiple_multifamily_buildings,include,2,12,24812,https://www.loopnet.com/property/3118-n-clybourn-ave-chicago-il-60618/17031-1430101039/,https://www.buildzoom.com/contractor/derrig-builders-inc,TRUE,TRUE,"LoopNet reports 24,812 square feet for the exact parcel. Separate permits authorize six-unit buildings at 3116 and 3122 N Clybourn, and current rental listings show the north/south unit numbering. The two equal assessor cards are distinct buildings.",2026-07-24
2,residential_multicard_14302210010000,14302210010000,2022,1_32,270.63645277882176,TRUE,2825 N DAMEN AVE,1,2,211,2,2,FALSE,TRUE,2,1987,3132,TRUE,multifamily_building,1,0,3140.00000008638,,,1,1,0,1,2825 N DAMEN AVE,6,6683,3.3633618520382487,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2825%20N%20DAMEN%20AVE%20Chicago%20IL,"""2825 N DAMEN AVE"" Chicago ""14302210010000""",complete,new_two_unit_rear_component,single_multifamily_building,include,1,2,1987,https://www.zillow.com/homedetails/2825-N-Damen-Ave-APT-2r-Chicago-IL-60618/2111116349_zpid/,https://www.redfin.com/IL/Chicago/2825-N-Damen-Ave-60618/home/13358997,TRUE,TRUE,The parcel retains four older units and adds two newly constructed rear units. The 2022 two-unit card is the new component rather than the full six-unit parcel.,2026-07-24
2,residential_multicard_14311240470000,14311240470000,2021,1_32,221.7524609809365,TRUE,2341 W SHAKESPEARE AVE,2,2/3,278,1,1,TRUE,FALSE,2,4555,4823,TRUE,single_family_buildings,2,0,1643.7499997551786,2339 W SHAKESPEARE AVE,,2,2,0,2,2339 W SHAKESPEARE AVE | 2341 W SHAKESPEARE AVE,2,4555,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=2341%20W%20SHAKESPEARE%20AVE%20Chicago%20IL,"""2341 W SHAKESPEARE AVE"" Chicago ""14311240470000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,,https://www.noahchicago.com/pastprojects,https://www.redfin.com/IL/Chicago/2341-W-Shakespeare-Ave-60647/home/13357578,TRUE,TRUE,"The developer's project archive lists both 2339 and 2341 W Shakespeare under single-family homes, and Redfin identifies 2341 as new-construction single-family housing. Parcel lineage identifies separate successor parcels at the two addresses. The two cards describe two single-family homes.",2026-07-24
2,residential_multicard_14323120380000,14323120380000,2014,2_32,95.22283845814998,TRUE,1544 W NORTH AVE,1,1,212,4,4,FALSE,TRUE,4,6780,3187,TRUE,multifamily_building,0,0,,,,,,,,,,,,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1544%20W%20NORTH%20AVE%20Chicago%20IL,"""1544 W NORTH AVE"" Chicago ""14323120380000""",complete,single_mixed_use_apartment_building,single_multifamily_building,include,1,4,6780,https://augrented.com/chicago/14323120380000-1544-w-north-ave,https://www.loopnet.com/property/1544-w-north-ave-chicago-il-60642/17031-14323120380000/,TRUE,TRUE,"The current exact-PIN records report four units and 6,780 square feet. An older three-unit construction permit predates the assessor's current four-unit classification.",2026-07-24
2,residential_multicard_14324110080000,14324110080000,2019,2_43,417.75111331840367,TRUE,1841 N SHEFFIELD AVE,1,1,211,3,3,FALSE,TRUE,3,5001,3000,TRUE,multifamily_building,2,0,1739.9999999107094,1841 N SHEFFIELD AVE,,,,,,,,,,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1841%20N%20SHEFFIELD%20AVE%20Chicago%20IL,"""1841 N SHEFFIELD AVE"" Chicago ""14324110080000""",complete,single_condominium_building,single_multifamily_building,include,1,3,5001,https://www.realtor.com/realestateandhomes-detail/1841-N-Sheffield-Ave-3_Chicago_IL_60614_M93289-12075,https://www.redfin.com/IL/Chicago/1841-N-Sheffield-Ave-60614/home/13350973,TRUE,TRUE,"The external listing and current three-unit condo lineage support one three-unit building and the 5,001-square-foot assessor value.",2026-07-24
2,residential_multicard_14324160310000,14324160310000,2017,2_43,86.86817356587703,TRUE,1813 N CLYBOURN AVE,1,2,211,3,3,FALSE,TRUE,3,3429,2850,TRUE,multifamily_building,2,0,2332.154999789782,,,1,1,0,1,1813 N CLYBOURN AVE,6,5783,1.6864975211431905,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1813%20N%20CLYBOURN%20AVE%20Chicago%20IL,"""1813 N CLYBOURN AVE"" Chicago ""14324160310000""",complete,new_three_unit_component,single_multifamily_building,include,1,3,3429,https://www.redfin.com/IL/Chicago/1813-N-Clybourn-Ave-60614/home/13350275,,TRUE,TRUE,"Redfin's property details report one building with three units and 3,429 square feet, matching the selected construction card. Current parcel totals also include older improvements.",2026-07-24
2,residential_multicard_16013240200000,16013240200000,2015,26_27,202.58200173729867,TRUE,827 N RICHMOND ST,2,1/2,295,1,1,TRUE,FALSE,2,3900,7017,TRUE,single_family_buildings,0,0,,823 N RICHMOND ST,2,2,2,0,2,823 N RICHMOND ST | 825 N RICHMOND ST,2,3900,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=827%20N%20RICHMOND%20ST%20Chicago%20IL,"""827 N RICHMOND ST"" Chicago ""16013240200000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,3900,https://www.redfin.com/IL/Chicago/823-N-Richmond-St-60622/home/167610999,https://www.redfin.com/IL/Chicago/825-N-Richmond-St-60622/home/105494703,TRUE,TRUE,"The permit uses the phrase two-dwelling-unit building, but the completed project is two separately parceled single-family houses at 823 and 825 N Richmond. External listings identify both as single-family homes, and their two 1,950-square-foot assessor rows exactly reproduce the two cards. This site should not enter the multifamily-building sample.",2026-07-24
2,residential_multicard_16014200130000,16014200130000,2021,1_26,330.58130985505926,TRUE,2429 W AUGUSTA BLVD 1FL,1,1,211,4,4,FALSE,TRUE,4,4812,3000,TRUE,multifamily_building,2,0,1538.3749999162974,2429 W AUGUSTA BLVD,3,3,0,3,3,2429 W AUGUSTA BLVD 1 | 2429 W AUGUSTA BLVD 2 | 2429 W AUGUSTA BLVD 3,0,0,0,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=2429%20W%20AUGUSTA%20BLVD%201FL%20Chicago%20IL,"""2429 W AUGUSTA BLVD 1FL"" Chicago ""16014200130000""",complete,single_condominium_building,single_multifamily_building,include,1,3,,https://www.redfin.com/IL/Chicago/2429-W-Augusta-Blvd-60622/unit-1FL/home/13286996,https://www.compass.com/listing/2429-west-augusta-boulevard-unit-3-chicago-il-60622/1662437613086428513/,TRUE,FALSE,"The permit, three successor condo PINs, and multiple listings all establish a three-unit building. The selected assessor card's four-unit value is incorrect and requires correction.",2026-07-24
2,residential_multicard_16122070190000,16122070190000,2006,1_26,232.6703002659362,TRUE,2417 W SUPERIOR ST,2,1/2,278,1,1,TRUE,FALSE,2,7626,5941,TRUE,single_family_buildings,4,4,4028.933160925395,,,2,2,0,2,2417 W SUPERIOR ST | 2419 W SUPERIOR ST,2,7626,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=2417%20W%20SUPERIOR%20ST%20Chicago%20IL,"""2417 W SUPERIOR ST"" Chicago ""16122070190000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,,https://www.redfin.com/IL/Chicago/2417-W-Superior-St-60612/home/26811001,https://www.zillow.com/homedetails/2419-W-Superior-St-Chicago-IL-60612/89892827_zpid/,TRUE,TRUE,"External records identify 2417 and 2419 W Superior as separate single-family houses built in 2007, each on its own successor parcel. The two one-unit cards therefore describe two single-family homes rather than a multifamily building.",2026-07-24
2,residential_multicard_16152150390000,16152150390000,2006,24_28,423.5766301655922,TRUE,4016 W JACKSON BLVD,2,1/2,211,4,4,FALSE,TRUE,8,9272,6050,TRUE,multifamily_building,2,2,3128.365122740899,,,2,2,0,2,4016 W JACKSON BLVD | 4018 W JACKSON BLVD,8,9272,1,successor_total_matches,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=4016%20W%20JACKSON%20BLVD%20Chicago%20IL,"""4016 W JACKSON BLVD"" Chicago ""16152150390000""",complete,two_adjacent_apartment_buildings,multiple_multifamily_buildings,include,2,8,9272,https://www.crexi.com/property-records/16-15-215-047-0000-CHICAGO-IL-60624/3d7048df6d9ad9faf580259dc94b1d49fc60ca1c,https://www.redfin.com/IL/Chicago/4016-W-Jackson-Blvd-60624/home/40378280,TRUE,TRUE,"The historical parent parcel split into 4016 and 4018 W Jackson. Each successor is a four-unit, 4,636-square-foot building, so the two identical cards are distinct buildings.",2026-07-24
2,residential_multicard_16152210210000,16152210210000,2006,24_28,95.85618582897972,TRUE,4201 W GLADYS AVE,2,1/2,211,4,4,FALSE,TRUE,8,9272,6250,TRUE,multifamily_building,1,1,2772.0606604956265,,,2,2,0,2,4201 W GLADYS AVE | 4203 W GLADYS AVE,8,9272,1,successor_total_matches,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=4201%20W%20GLADYS%20AVE%20Chicago%20IL,"""4201 W GLADYS AVE"" Chicago ""16152210210000""",complete,two_adjacent_apartment_buildings,multiple_multifamily_buildings,include,2,8,9272,https://www.crexi.com/property-records/16-15-221-042-0000-CHICAGO-IL-60624/8e9d3f413e4cc83584e1fd072847a6c817ae46eb,https://www.crexi.com/property-records/16152210430000-CHICAGO-IL-60624-2876/e8aad7d0ee3a10dc2d41403bb50f46b2369011fa,TRUE,TRUE,"The historical parent parcel split into 4201 and 4203 W Gladys. Each successor is a four-unit, 4,636-square-foot building, so the two identical cards are distinct buildings.",2026-07-24
2,residential_multicard_16242070770000,16242070770000,2022,24_28,441.2842712476513,TRUE,1241 S FAIRFIELD AVE,3,2/3/4,211,3,3,FALSE,TRUE,9,10902,9000,TRUE,multifamily_building,1,0,2205.625000040687,1239 S FAIRFIELD AVE / 1241 S FAIRFIELD AVE / 1243 S FAIRFIELD AVE,3,1,1,0,1,1241 S FAIRFIELD AVE,9,10902,1,successor_total_matches,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1241%20S%20FAIRFIELD%20AVE%20Chicago%20IL,"""1241 S FAIRFIELD AVE"" Chicago ""16242070770000""",complete,three_adjacent_three_unit_apartment_buildings,multiple_multifamily_buildings,include,3,9,,https://www.redfin.com/IL/Chicago/1239-S-Fairfield-Ave-60608/apartment/39948218,https://www.redfin.com/IL/Chicago/1243-S-Fairfield-Ave-60608/home/182333723,TRUE,TRUE,"Listings identify newly constructed three-unit buildings at 1239 and 1243 S Fairfield, and the 1241 listing reports the same three-unit layout. These three addresses share the recorded parent parcel and match the three three-unit assessor cards.",2026-07-24
2,residential_multicard_17072080330000,17072080330000,2013,1_26,334.5716229357164,TRUE,1932 W ERIE ST,2,1/2,278,1,1,TRUE,FALSE,2,4276,5856,TRUE,single_family_buildings,2,0,1890.125000197033,1932 W ERIE ST / 1930 W ERIE ST,,2,2,0,2,1930 W ERIE ST | 1932 W ERIE ST,2,4276,1,multiple_successor_parcels,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=1932%20W%20ERIE%20ST%20Chicago%20IL,"""1932 W ERIE ST"" Chicago ""17072080330000""",complete,two_detached_single_family_houses,detached_single_family_collection,exclude,2,2,,https://www.redfin.com/IL/Chicago/1930-W-Erie-St-60622/home/113098142,https://www.redfin.com/IL/Chicago/1932-W-Erie-St-60622/home/113098646,TRUE,TRUE,"Separate exact permits authorize new single-family residences at 1930 and 1932 W Erie. Redfin identifies each completed property as a single-family house, and parcel lineage identifies separate successor parcels. The two cards describe two single-family homes.",2026-07-24
2,residential_multicard_17072210390000,17072210390000,2012,1_26,138.56658861665338,TRUE,532 N HERMITAGE AVE,2,1/2,211,2,2,FALSE,TRUE,4,9064,5451,TRUE,multifamily_building,2,0,1793.3749999799766,532 N HERMITAGE AVE / 534 N HERMITAGE AVE,2,4,0,4,2,532 N HERMITAGE AVE | 534 N HERMITAGE AVE,0,0,0,successor_condo_count_matches,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=532%20N%20HERMITAGE%20AVE%20Chicago%20IL,"""532 N HERMITAGE AVE"" Chicago ""17072210390000""",complete,two_adjacent_two_unit_condominium_buildings,multiple_multifamily_buildings,include,2,4,,https://www.redfin.com/IL/Chicago/534-N-Hermitage-Ave-60622/unit-2/home/113044307,https://www.realtor.com/realestateandhomes-detail/532-N-Hermitage-Ave-1_Chicago_IL_60622_M88803-67713,TRUE,TRUE,"The 532 and 534 addresses each contain a two-unit condominium building. Listings describe two-unit new construction and the four successor condo PINs divide evenly across the two addresses, matching the two two-unit assessor cards.",2026-07-24
2,residential_multicard_17081150230000,17081150230000,2022,1_27,292.7048328328189,TRUE,1514 W OHIO ST,1,1,211,2,2,FALSE,TRUE,2,4302,3125,TRUE,multifamily_building,2,0,1766.624999906926,1514 W OHIO ST,3,3,0,3,3,1514 W OHIO ST 1 | 1514 W OHIO ST 2 | 1514 W OHIO ST 3,0,0,0,manual_external_review,contemporaneous_card_inventory,high,https://www.google.com/maps/search/?api=1&query=1514%20W%20OHIO%20ST%20Chicago%20IL,"""1514 W OHIO ST"" Chicago ""17081150230000""",complete,single_condominium_building,single_multifamily_building,include,1,3,,https://www.buildzoom.com/contractor/consortian-construction-inc,https://www.zillow.com/homedetails/1514-W-Ohio-St-3-Chicago-IL-60642/463069485_zpid/,TRUE,FALSE,The exact-address permit and three successor condo PINs establish a three-unit building. The selected assessor card's two-unit value is incorrect and requires correction.,2026-07-24
2,residential_multicard_17083340210000,17083340210000,2007,2_27,262.5183102510497,TRUE,25 N BISHOP ST,3,1/2/3,211,4,4,FALSE,TRUE,12,21525,10650,TRUE,multifamily_building,3,3,5776.830771563575,,,3,3,0,3,19 N BISHOP ST | 21 N BISHOP ST | 25 N BISHOP ST,12,21525,1,successor_total_matches,completed_successor_episode,high,https://www.google.com/maps/search/?api=1&query=25%20N%20BISHOP%20ST%20Chicago%20IL,"""25 N BISHOP ST"" Chicago ""17083340210000""",complete,three_adjacent_four_unit_apartment_buildings,multiple_multifamily_buildings,include,3,12,21525,https://www.loopnet.com/Listing/21-N-Bishop-St-Chicago-IL/17536597/,https://www.redfin.com/IL/Chicago/25-N-Bishop-St-60607/home/52637687,TRUE,TRUE,"The historical parent maps to three successor parcels at 19, 21, and 25 N Bishop, each with a four-unit, 7,175-square-foot building. Those three successor projects already appear separately in the candidate dataset, so the parent multicard row must be suppressed as a duplicate even though its 12-unit project total is correct.",2026-07-24
2,residential_multicard_17171050720000,17171050720000,2006,2_27,361.3605629081891,TRUE,1234 W MONROE ST 1-10,32,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/26/27/28/29/30/31/32,295,1,1,TRUE,FALSE,32,53516,31744,TRUE,single_family_buildings,4,2,49303.2349999724,,,95,27,68,90,1228 W MONROE ST 201 | 1228 W MONROE ST 202 | 1228 W MONROE ST 203 | 1228 W MONROE ST 204 | 1228 W MONROE ST 205 | 1228 W MONROE ST 206 | 1228 W MONROE ST 207 | 1228 W MONROE ST 208 | 1228 W MONROE ST 209 | 1228 W MONROE ST 301 | 1228 W MONROE ST 302 | 1228 W MONROE ST 303 | 1228 W MONROE ST 304 | 1228 W MONROE ST 305 | 1228 W MONROE ST 306 | 1228 W MONROE ST 307 | 1228 W MONROE ST 308 | 1228 W MONROE ST 309 | 1228 W MONROE ST 401 | 1228 W MONROE ST 402 | 1228 W MONROE ST 403 | 1228 W MONROE ST 404 | 1228 W MONROE ST 405 | 1228 W MONROE ST 406 | 1228 W MONROE ST 407 | 1228 W MONROE ST 408 | 1228 W MONROE ST 409 | 1228 W MONROE ST 501 | 1228 W MONROE ST 502 | 1228 W MONROE ST 504 | 1228 W MONROE ST 505 | 1228 W MONROE ST 506 | 1228 W MONROE ST 508 | 1228 W MONROE ST 509 | 1228 W MONROE ST P1 | 1228 W MONROE ST P10 | 1228 W MONROE ST P11 | 1228 W MONROE ST P12 | 1228 W MONROE ST P13 | 1228 W MONROE ST P14 | 1228 W MONROE ST P15 | 1228 W MONROE ST P16 | 1228 W MONROE ST P17 | 1228 W MONROE ST P18 | 1228 W MONROE ST P19 | 1228 W MONROE ST P2 | 1228 W MONROE ST P20 | 1228 W MONROE ST P21 | 1228 W MONROE ST P22 | 1228 W MONROE ST P23 | 1228 W MONROE ST P24 | 1228 W MONROE ST P25 | 1228 W MONROE ST P26 | 1228 W MONROE ST P27 | 1228 W MONROE ST P28 | 1228 W MONROE ST P29 | 1228 W MONROE ST P3 | 1228 W MONROE ST P30 | 1228 W MONROE ST P31 | 1228 W MONROE ST P32 | 1228 W MONROE ST P33 | 1228 W MONROE ST P34 | 1228 W MONROE ST P4 | 1228 W MONROE ST P5 | 1228 W MONROE ST P6 | 1228 W MONROE ST P7 | 1228 W MONROE ST P8 | 1228 W MONROE ST P9 | 1234 W MONROE ST 1 | 1234 W MONROE ST 11 | 1234 W MONROE ST 12 | 1234 W MONROE ST 2 | 1234 W MONROE ST 3 | 1234 W MONROE ST 4 | 1234 W MONROE ST 5 | 1234 W MONROE ST 6 | 1234 W MONROE ST 7 | 1240 W MONROE ST 1 | 1240 W MONROE ST 2 | 1240 W MONROE ST 3 | 1240 W MONROE ST 4 | 1240 W MONROE ST 5 | 1240 W MONROE ST 6 | 1240 W MONROE ST 7 | 1244 W MONROE ST 1 | 1244 W MONROE ST 2 | 1244 W MONROE ST 3 | 1244 W MONROE ST 4 | 1244 W MONROE ST 5 | 1244 W MONROE ST 6,19,31369,0.5861611480678676,multiple_successor_parcels,contemporaneous_card_inventory,manual_review_complete,https://www.google.com/maps/search/?api=1&query=1234%20W%20MONROE%20ST%201-10%20Chicago%20IL,"""1234 W MONROE ST 1-10"" Chicago ""17171050720000""",complete,townhouse_development,attached_single_family_collection,exclude,32,32,,https://www.homesbymarco.com/subdivisions/1234-w-monroe-in-chicago-il,https://www.redfin.com/IL/Chicago/1234-W-Monroe-St-60607/unit-1/home/21832292,TRUE,TRUE,"Homes by Marco identifies 1234 W Monroe as a 32-unit townhouse community, and Redfin identifies a representative unit as a three-story townhome. The 32 cards match that project exactly. The parcel-lineage links to the separate 34-unit building at 1228 W Monroe are therefore overbroad and do not change this project's classification.",2026-07-24
